"CUI","count","name"
"C1514958",218,"State or Local Health Department"
"C0204774",218,"Soaking Procedure"
"C0524649",218,"Kefir"
"C0016485",218,"Food Preservatives"
"C0027581",218,"Phylum Nematoda"
"C0012141",218,"Dieldrin"
"C0030762",218,"Pediococcus"
"C0376209",217,"Individual Adjustment"
"C0045811",217,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine"
"C3263722",217,"Traumatic AND/OR non-traumatic injury"
"C1283174",217,"Checking (action)"
"C0026093",217,"Migrants"
"C0449562",217,"Biotype"
"C0333051",217,"shift displacement"
"C0002555",217,"aminoglutethimide"
"C4042873",217,"Youth Sports"
"C0016162",216,"Fisheries"
"C0332152",216,"Before"
"C0318256",216,"Vibrio vulnificus"
"C0441722",216,"Force"
"C1519222",216,"Security - service"
"C3899953",216,"Beck Lethality Scale"
"C2610566",216,"yolk"
"C0017011",216,"Gamma Rays"
"C2718045",216,"Blogging"
"C0322494",215,"Sarcophagidae"
"C4331352",215,"Study Site Dissolved"
"C0002780",215,"Analysis of Variance"
"C0010678",215,"Cysticercosis"
"C0440286",214,"Almond Nut"
"C1514628",214,"Quantitative Reverse Transcriptase PCR"
"C0376558",214,"Life"
"C3179034",214,"Quantitative Real-Time Polymerase Chain Reaction"
"C0036108",214,"Oncorhynchus mykiss"
"C4054772",214,"High-performance Liquid Chromatography/Tandem Mass Spectrometry"
"C0700104",214,"brewing"
"C0683920",214,"attack rate"
"C0344355",213,"Fast Foods"
"C0004749",213,"barium"
"C1056091",213,"Gibberella moniliformis"
"C0041904",213,"Up-Regulation (Physiology)"
"C0349382",213,"Olives - dietary"
"C0007587",213,"Cell Death"
"C0042658",212,"Vietnam"
"C0525063",212,"Benchmarking"
"C2713587",212,"Magnetite Nanoparticles"
"C0038515",212,"styrene"
"C3889128",212,"BBS9 wt Allele"
"C4505225",212,"Food Ingredients"
"C0007332",212,"caseins"
"C0596801",212,"Ionization"
"C0007465",212,"Cause of Death"
"C0243176",212,"chemical composition"
"C0680730",212,"Adjudication"
"C0700385",212,"Dairy Cream"
"C1880497",211,"Empty (qualifier)"
"C1837895",211,"ARHGAP32 gene"
"C0450375",211,"Serotype 4b"
"C0016477",211,"Food Microbiology"
"C4318462",211,"Viable Cell Count"
"C0032166",211,"Plasticizers"
"C0205460",211,"biological"
"C0453223",211,"Mung beans (dietary)"
"C0681841",211,"Explanation"
"C3178753",210,"Food Security"
"C4288901",210,"In-House"
"C0596495",210,"Spectrometry, Mass, Electrospray Ionization"
"C0038028",210,"Spores, Bacterial"
"C0806140",210,"Flow"
"C0441761",210,"Phage type"
"C0008238",210,"chloroform"
"C0016318",210,"Fluorescent Antibody Technique"
"C0543483",210,"pathogenic aspects"
"C0039705",209,"Tetrodotoxin"
"C1710360",209,"Technology Platform"
"C1553495",209,"monitoring program"
"C0439799",209,"Channel"
"C0475370",209,"Hydrophilicity"
"C0038947",208,"Surrogate Mothers"
"C0453357",208,"Sauce"
"C0008946",208,"Climate"
"C1883043",208,"Slurry"
"C0449450",208,"Presentation"
"C0332161",208,"Attenuated by (contextual qualifier)"
"C1553144",208,"VIDAS"
"C0324889",208,"Old World rabbit"
"C0022939",208,"Lactobacillus acidophilus"
"C0003980",207,"Asia"
"C1151635",207,"pyruvate synthase activity"
"C0026649",207,"Movement"
"C0035139",207,"Surgical Replantation"
"C0596130",207,"Attribution"
"C0025646",207,"methionine"
"C0025748",207,"methylene chloride"
"C4331247",206,"Retailer"
"C0122922",206,"hypochlorite"
"C0031603",206,"Phosphates"
"C4277575",206,"Dibenzofurans"
"C0182953",206,"Regulators (device)"
"C0392673",206,"Adaptation"
"C1627358",206,"Refractive surgery enhancement"
"C0205402",206,"Prominent"
"C0312586",206,"Polyclonal antibody"
"C0040558",206,"Toxoplasmosis"
"C0439583",206,"Overnight"
"C0317591",206,"Lactobacillus bulgaricus"
"C0037686",206,"sorbic acid"
"C1701810",205,"Rinse Dosage Form"
"C0086035",205,"Competence"
"C0041401",205,"Meleagridinae"
"C0733755",205,"Positioning Attribute"
"C0332239",205,"Young"
"C0016132",205,"Finland"
"C0031164",205,"Permeability"
"C0206107",205,"Fluorine Compounds"
"C0996228",205,"Carnobacterium"
"C0678341",205,"Responsibility"
"C0453397",205,"Piper nigrum (plant)"
"C0332575",204,"Redness"
"C0590256",204,"Water 1000 MG/ML Irrigation Solution"
"C0005517",204,"Biological Monitoring"
"C2718051",204,"Climate Change"
"C0014248",204,"Endospore-Forming Bacteria"
"C0014705",204,"Ergosterol"
"C0439856",204,"Unsatisfactory"
"C0026162",204,"Minerals"
"C0027366",204,"Country of Namibia"
"C0008559",204,"Gel Chromatography"
"C0030524",203,"Paratuberculosis"
"C0184934",203,"Filleting"
"C0253007",203,"pentabromodiphenyl ether"
"C2983603",203,"Experiment End Date"
"C0201699",203,"Electrophoresis, Capillary"
"C1140701",202,"Bos taurus"
"C0422202",202,"Notifications (procedure)"
"C0178837",202,"rural area"
"C0522503",202,"Translucent"
"C0063000",202,"HT-2 toxin"
"C0005346",202,"Bias (Epidemiology)"
"C0205126",202,"Horizontal"
"C0302908",202,"Liquid substance"
"C0035984",202,"Rye cereal"
"C0032346",202,"Poisons"
"C0012431",202,"Dimethylnitrosamine"
"C1160466",201,"Chemical Conjugation"
"C0599156",201,"Transition Mutation"
"C0019907",201,"Hong Kong"
"C0015634",201,"Farmer's Lung"
"C0238715",201,"Autumn"
"C0016456",200,"Food Analysis"
"C0015153",200,"eugenol"
"C1551338",200,"Entity"
"C0218499",200,"imidacloprid"
"C0561725",200,"Pichia anomala"
"C0017817",200,"glutathione"
"C0014252",200,"Endosulfan"
"C0162781",200,"Thiobarbituric Acid Reactive Substances"
"C0459819",200,"Pistachio Nuts"
"C0452597",200,"Cake"
"C0149777",200,"Abscess of skin AND/OR subcutaneous tissue"
"C0259004",200,"cereulide"
"C0282637",199,"Cell Lineage"
"C4086513",199,"Importance Rating Score 1 (4-Point Importance Scale)"
"C0038686",199,"sulfamethazine"
"C0205351",199,"Proportional"
"C0015320",199,"Experimental Design"
"C0053225",199,"benzoic acid"
"C0036953",199,"Shigella"
"C0205473",199,"Serologic"
"C0001992",199,"Aldehydes"
"C0237463",199,"Agencies"
"C0444454",198,"Access"
"C0578399",198,"Quaternary Ammonium Compounds"
"C1510941",198,"Array"
"C1302234",198,"Fatal"
"C0858970",198,"Carcinogenicity"
"C0424589",198,"Vitality"
"C1690528",198,"Herd"
"C0205379",198,"Visible"
"C0018724",197,"Health Personnel"
"C0981805",197,"acetic"
"C0873195",197,"YEAST EXTRACT"
"C1882955",197,"Rinsing"
"C1708715",197,"Loading Technique"
"C0039224",196,"Table - furniture"
"C0697238",196,"Thymus vulgaris"
"C1512045",196,"Dose-dependent"
"C2699414",196,"Committee"
"C1510844",196,"Aliquot"
"C0242791",196,"Sentinel Surveillance"
"C0237897",196,"Physical Strength"
"C0205182",195,"Atypical"
"C0018226",195,"Greece"
"C0031264",195,"Petroleum"
"C0007367",195,"catalase"
"C0022864",195,"Labor (Childbirth)"
"C0430027",195,"biochemical test"
"C0205281",195,"Invasive"
"C1519193",195,"Scheme"
"C2986823",195,"Signal-To-Noise Ratio"
"C1300196",194,"Organized"
"C1321564",194,"strip medical device"
"C1881662",194,"Device Damaged Prior to Use"
"C0006050",194,"botulinum toxin type A"
"C0996237",193,"Brochothrix thermosphacta"
"C0559189",193,"Autograft Material"
"C0683278",193,"Mental Suffering"
"C0449738",193,"Direction"
"C0051494",193,"alternariol monomethyl ether"
"C3178849",193,"Immunochromatography"
"C1563692",193,"Genetic Speciation"
"C0027530",193,"Neck"
"C0162750",193,"Black Pepper"
"C1294197",193,"Nucleic acid sequencing"
"C1518614",193,"Organism Strain"
"C0227089",193,"Deciduous maxillary right second molar tooth"
"C0205319",192,"Manifest"
"C0206069",192,"Protective gloves"
"C0205700",192,"Asymmetric Septal Hypertrophy"
"C1265175",192,"Vancomycin-Resistant Enterococci"
"C3641730",192,"Cell-Free RNA"
"C0446306",192,"Bell Pepper"
"C1527240",192,"Derivative"
"C0074447",192,"Shiga Toxin"
"C0079488",192,"Helicobacter pylori"
"C0205462",192,"Histologic"
"C0003064",192,"Animals, Laboratory"
"C0522534",191,"Saturated"
"C2985557",191,"Gamma Irradiation"
"C0521049",191,"Conidia"
"C2717755",191,"Functional Food"
"C1282910",191,"Upper"
"C0026809",191,"Mus"
"C0020944",191,"Immobilization"
"C1327616",191,"Cell secretion"
"C1185625",191,"Anatomical compartments"
"C1080735",190,"Lactobacillus paracasei"
"C0001044",190,"acetylcholinesterase"
"C0441800",190,"Grade"
"C1550502",190,"beneficiary"
"C0002645",190,"amoxicillin"
"C0330955",190,"Mangifera indica"
"C0042615",190,"Veterinary Medicine (discipline)"
"C0040891",190,"Trichinella"
"C0443199",189,"Differential quality"
"C0002556",189,"Aminoglycosides"
"C2717964",189,"Product Recalls"
"C0035946",189,"Rumen"
"C2606236",189,"propidium monoazide"
"C2981655",189,"Regulatory Authority"
"C0015731",189,"Feathers"
"C0014939",189,"estrogens"
"C0681804",189,"collaborative study"
"C3242381",189,"no longer in use"
"C0005889",189,"Body Fluids"
"C0029224",189,"Organic Chemicals"
"C0001002",189,"acetone"
"C0205418",189,"Aggregate"
"C0018464",189,"Behaviorial Habits"
"C1662975",189,"heat dissipation"
"C0000975",188,"acetate"
"C0041942",188,"urea"
"C0021513",188,"Dental Inlays"
"C0033482",188,"Propionic Acids"
"C1154599",188,"quorum sensing"
"C0030266",188,"Panama"
"C0041200",187,"Salmo trutta"
"C2713613",187,"Chemistry Techniques, Analytical"
"C0033613",187,"Protective Agents"
"C0332189",187,"Episode of"
"C0031831",187,"Physicians"
"C1707144",187,"CPU (central processing unit of computer system)"
"C0040649",187,"Transcription, Genetic"
"C0598631",187,"Lipophilicity"
"C0005388",187,"Bile fluid"
"C0221205",187,"Yellow color"
"C1706852",187,"Article"
"C0428692",187,"Ambient temperature"
"C0023965",187,"Logistic Models"
"C1002601",187,"Alicyclobacillus"
"C0012931",187,"Recombinant DNA"
"C4760793",186,"Analytical Procedure Range"
"C1883676",186,"Positive Control"
"C0376327",186,"International Aspects"
"C2827787",186,"Disk Diffusion Method"
"C0178638",186,"folate"
"C0016126",186,"Fingerprints"
"C0453349",186,"Peanut butter"
"C0332269",186,"Negligible"
"C0162524",186,"Chemiluminescence"
"C0317604",186,"Lactobacillus brevis"
"C2348235",185,"Specification"
"C0205403",185,"Extreme"
"C1292778",185,"Chronic myeloproliferative disorder"
"C0023190",185,"Lebanon"
"C1524026",185,"Metabolic Process, Cellular"
"C0025289",185,"Meningitis"
"C0009566",185,"Complication"
"C0003077",185,"Genus Anisakis"
"C0317603",185,"Lactobacillus fermentum"
"C0086143",184,"Diagnostic tests"
"C0557854",184,"Services"
"C0330463",184,"Viola <angiosperm>"
"C0041041",184,"trimethoprim"
"C1656494",184,"sodium diacetate"
"C0163401",184,"aryldialkylphosphatase"
"C0205374",184,"Transitory"
"C0600495",184,"Inhibitory Concentration 50"
"C0005404",183,"bile salts"
"C3242389",183,"Airborne exposure"
"C0035363",183,"Retrospective Studies"
"C0332120",183,"Evidence of (contextual qualifier)"
"C1882074",183,"Neutral pH"
"C0678946",183,"blending"
"C0022130",183,"Islands"
"C0043084",182,"Weaning"
"C1441322",182,"Viable cells"
"C0006660",182,"Physiologic calcification"
"C1517289",182,"Food Patterns"
"C1514798",182,"Recombinants"
"C0017516",182,"Ghana"
"C0015763",182,"Calicivirus, Feline"
"C0475806",181,"1/3 meter (distance vision finding)"
"C1744692",181,"nitric-oxide synthase inhibitor activity"
"C0205143",181,"Angular"
"C2986698",181,"Food Frequency Questionnaire"
"C1625137",181,"malolactic fermentation"
"C0020962",181,"Immune system"
"C2986505",181,"Genetic Profile"
"C1710028",181,"Scope"
"C1547120",181,"Room - Patient location type"
"C1550608",180,"Instance"
"C0037783",180,"Species Specificity"
"C0024552",180,"Malaysia"
"C0025080",180,"Medical Devices"
"C1260957",180,"Blue color"
"C1280412",180,"Thick"
"C0007648",180,"cellulose"
"C0079941",180,"Open Reading Frames"
"C0178876",180,"urban area"
"C2985494",179,"Resorption"
"C1283932",179,"Unintentional"
"C0009647",179,"Conditioning (Psychology)"
"C0868946",179,"digest"
"C3489624",179,"Soft Drinks"
"C0041928",179,"uranium"
"C0030608",179,"Particle Size"
"C1708037",179,"Fastener Device"
"C0023263",179,"Fabaceae"
"C0036644",179,"Senegal"
"C0470689",178,"Suppliers"
"C2350461",178,"Physicochemical Phenomena"
"C2717875",178,"Prebiotics"
"C0700320",178,"Sectioning technique"
"C0042784",178,"Viscosity"
"C0015688",178,"Nonesterified Fatty Acids"
"C0180392",178,"Detectors"
"C0011740",178,"Detergents"
"C0020852",178,"immunoglobulin G"
"C0009276",178,"Order Coleoptera"
"C0677601",178,"Counter device"
"C1522642",177,"Clone"
"C0014413",177,"Environmental Health"
"C2713310",177,"Medical Home"
"C0349376",177,"Goat's milk (Dietary)"
"C0000966",177,"acetaldehyde"
"C2346679",177,"Linear Regression Body Surface Area Formula for Infants and Children"
"C0275144",177,"Paralytic Shellfish Poisoning"
"C1948053",177,"Period (temporal qualifier)"
"C0332196",177,"Exclude"
"C0040673",176,"Transfer Factor"
"C0332454",176,"disrupted"
"C0142805",176,"sodium benzoate"
"C0031705",176,"phosphorus"
"C3830314",176,"Enhancing Lesion"
"C0330090",176,"Flowers"
"C0031842",176,"Physiology"
"C0871786",176,"internalization"
"C0010709",175,"Cyst"
"C1883709",175,"Damage"
"C4055637",175,"Significantly high"
"C2717789",175,"Chromatography, Reversed-Phase Liquid"
"C0015230",175,"Exanthema"
"C0037815",175,"Spectrum Analysis, Raman"
"C0079260",174,"Eating Utensils"
"C0003069",174,"Animals, Transgenic"
"C0006855",174,"Candy"
"C0332162",174,"Onset of (contextual qualifier)"
"C0016157",174,"fish oils"
"C0007996",174,"Science of Chemistry"
"C0003161",174,"Anthocyanins"
"C0162404",174,"Bioluminescence"
"C0282469",174,"Biodiversity"
"C4484175",174,"Growth Phase"
"C0006935",174,"capsule (pharmacologic)"
"C0011777",174,"dexamethasone"
"C0038848",174,"Manufactured Supplies"
"C0030855",173,"Pentachlorophenol"
"C2985113",173,"Concentrated Disadvantage"
"C0038750",173,"Sulfites"
"C0023676",173,"Life Style"
"C0024547",173,"malathion"
"C1158480",173,"Depurination"
"C0043085",173,"Weather"
"C0282458",173,"Meta-Analysis (publications)"
"C0040132",173,"Thyroid Gland"
"C0020205",173,"Hybrids"
"C0205170",173,"Good"
"C0049244",172,"5-hydroxymethylfurfural"
"C0347979",172,"Upper case Roman letter N"
"C0453863",172,"Snacks"
"C1707714",172,"Programmer Device"
"C0016249",172,"floor (object)"
"C1532472",172,"Ultra-violet"
"C0035870",172,"Rotavirus"
"C0009148",172,"cobalt"
"C0040822",172,"Tremor"
"C1012488",171,"Weissella"
"C1709366",171,"system output"
"C0024487",171,"Magnetic Resonance Spectroscopy"
"C0600402",171,"Ocimum basilicum"
"C0079170",171,"County"
"C3152252",171,"Molecular Mass"
"C0008377",171,"cholesterol"
"C0596973",171,"Monomer"
"C0013715",171,"Egypt"
"C0205465",171,"Bacteriologic"
"C0009368",171,"Colon structure (body structure)"
"C0085639",170,"Falls"
"C5202933",170,"Hyperspectral Camera System"
"C2986575",170,"Connect (action)"
"C0206333",170,"Blood-Borne Pathogens"
"C1301746",170,"Documents"
"C0024443",170,"Madagascar"
"C1690540",170,"Kit Dosing Unit"
"C0120285",170,"Green Fluorescent Proteins"
"C0016904",170,"gamma-aminobutyric acid"
"C0449819",170,"Wavelength"
"C0452710",169,"brown rice"
"C0060837",169,"fumonisin B2"
"C0453374",169,"Soy Sauce"
"C3178866",169,"Agricultural Inoculants"
"C0205370",169,"Unspecified"
"C0026018",169,"Microscopy"
"C0349380",169,"Potato chips"
"C0026878",169,"Mutagenicity Tests"
"C0041004",169,"Triglycerides"
"C0205352",168,"Simple"
"C0991850",168,"MILK FAT"
"C4282183",168,"[AA000] INTRODUCTION"
"C0001138",168,"Acinetobacter"
"C2936621",168,"High-Throughput Nucleotide Sequencing"
"C0000768",168,"Congenital Abnormality"
"C0871599",168,"Cautionary Warning"
"C0007876",168,"Cesarean section"
"C1527077",167,"Peripheral Electronic Nerve Stimulation"
"C2827748",167,"R Squared"
"C4505224",167,"Greenhouse Gases"
"C1550548",167,"entry - ActRelationshipCheckpoint"
"C0814767",167,"risk analysis"
"C1709272",167,"Northeast"
"C1141017",167,"Avena sativa"
"C0037440",167,"Social Welfare"
"C0598309",167,"genotoxicity"
"C0023764",167,"lipase"
"C0317625",167,"Lactobacillus reuteri"
"C0013205",167,"Drug Resistance, Microbial"
"C0074758",167,"tribasic sodium phosphate"
"C0026156",167,"mineral oil"
"C0440283",167,"Citrus limon plant"
"C0205179",167,"Advanced phase"
"C0036782",167,"Serum Bactericidal Test"
"C4042832",166,"Beijing"
"C0949874",166,"Complicity"
"C0458003",166,"Developmental (qualifier value)"
"C4277552",166,"Moral Status"
"C0035005",166,"Reindeer"
"C0205161",166,"Abnormal"
"C0010284",166,"Astacoidea"
"C0019219",166,"Heptachlor"
"C0037628",165,"Solubility"
"C0542479",165,"Energy, Physics"
"C0042779",165,"Viscera"
"C0444749",165,"Enteropathogenic"
"C0242262",165,"Educational workshop"
"C0035403",165,"Rh Factors"
"C0041296",165,"Tuberculosis"
"C0014356",165,"Enterocolitis"
"C1709843",165,"Raw"
"C0013777",164,"Electric Conductivity"
"C0026237",164,"Mitochondria"
"C1709274",164,"Northwest"
"C2348485",164,"X-Ray Exposure Time"
"C0018224",164,"Great Lakes Region"
"C0086996",164,"Socioeconomic Status"
"C0016327",164,"Fluorides"
"C4704836",164,"Medical Countermeasures"
"C0522498",164,"Rare"
"C0029118",164,"Opportunistic Infections"
"C0440288",164,"Hazelnuts"
"C0019941",163,"Horseradish Peroxidase"
"C0005576",163,"Metabolic Biotransformation"
"C0006736",163,"Calculi"
"C0871511",163,"Test Method"
"C0079396",163,"G2 Phase"
"C0015691",163,"Fatty Acids, Volatile"
"C0038838",163,"superoxide dismutase"
"C1709634",163,"Precursor"
"C0035701",163,"Ribosomal RNA"
"C0019932",163,"Hormones"
"C0035696",163,"RNA, Messenger"
"C0016470",162,"Food Allergy"
"C1882508",162,"Purity"
"C0127092",162,"Max protein"
"C0580247",162,"Enteropathogenic Escherichia coli"
"C0162534",162,"Prion Diseases"
"C0969686",162,"Yarrowia lipolytica"
"C0184066",162,"Microplate"
"C0024826",162,"Marketing"
"C0007585",162,"Cell Culture Techniques"
"C0681836",162,"Validation Study"
"C0005036",161,"benzene"
"C0175730",161,"biomedical tube device"
"C0319898",161,"Candida famata"
"C0059384",161,"enterocin"
"C1384640",161,"Green tea (dietary)"
"C0282498",161,"Heat-Shock Response"
"C3538928",161,"Usual"
"C0004180",161,"Atmospheric Pressure"
"C0086047",161,"Conferences"
"C0205125",161,"Deep (qualifier value)"
"C0162638",161,"Apoptosis"
"C0597635",161,"Vapor"
"C0032825",161,"potassium chloride"
"C0452455",161,"Grape juice"
"C0036774",160,"serum albumin, bovine"
"C0024841",160,"Marriage, life event"
"C1257909",160,"Diploid Cell"
"C1154182",160,"Spray Dosage Form"
"C1882442",160,"Precaution"
"C0014597",160,"Epithelial Cells"
"C0869004",160,"pests"
"C2584321",160,"Reaching"
"C0038996",160,"Swedish language"
"C0996896",160,"Manihot"
"C0549206",160,"Patient currently pregnant"
"C0184512",160,"Stabilized (qualifier value)"
"C0008100",160,"Child, Preschool"
"C0072954",160,"ractopamine"
"C0973453",159,"Celery (Dietary)"
"C0449379",159,"Connection"
"C0013090",159,"doxycycline"
"C0162469",159,"Law Enforcement"
"C1881203",159,"Infectious Dose"
"C0205117",159,"Adjacent"
"C0453111",159,"Aubergine"
"C0036971",159,"Ships"
"C0227525",159,"Hepatocyte"
"C0038954",159,"Survival Rate"
"C0600596",159,"DNA Microarray Chip"
"C0015895",159,"Fertility"
"C0039259",159,"Tail"
"C0319629",158,"Pichia kudriavzevii"
"C2985705",158,"Active Indicator"
"C0085484",158,"Enterobacter cloacae"
"C0018599",158,"Hardness"
"C0007284",158,"Carp, fish"
"C1706853",158,"Assembly (construction)"
"C2919405",158,"Tap water"
"C0004607",158,"Background Radiation"
"C1285553",158,"Interprets"
"C0034754",157,"Reading (activity)"
"C0034869",157,"Records"
"C0028128",157,"nitric oxide"
"C0949399",157,"Peanuts - dietary"
"C0235068",157,"Scotoma, Scintillating"
