"CUI","count","name"
"C0040921",6,"Trichomonas Infections"
"C0016504",6,"Foot"
"C0086740",6,"Oryza (plant)"
"C0175631",6,"Imagery"
"C0054137",6,"bromoxynil"
"C1513841",6,"NIH Center for Scientific Review"
"C0206206",6,"Incineration"
"C0996715",6,"Spinacia oleracea"
"C0014994",6,"ethyl ether"
"C3887843",6,"Microbiota (environment)"
"C3898714",6,"Internet-Based Intervention"
"C2981734",6,"Customer"
"C0908254",6,"dimethenamid"
"C0442540",6,"Streams"
"C1259013",6,"IL2RB protein, human"
"C1955827",6,"Methicillin-Resistant"
"C0028905",6,"Ohio"
"C0520501",6,"Tobacco ringspot virus"
"C0679720",6,"Media Campaign"
"C0320028",6,"Beauveria bassiana"
"C0013754",6,"El Salvador"
"C0043041",6,"Wasps"
"C0439426",6,"Microgram per Day"
"C0012169",6,"Low sodium diet"
"C0066688",6,"mogroside V"
"C1306557",6,"Chronic venous insufficiency"
"C0021784",6,"International Agencies"
"C4053561",6,"Tromelin Island"
"C0085471",6,"Xanthomonas campestris"
"C0453277",6,"Black Currant"
"C0005918",6,"Bolivia"
"C0185051",6,"Removal by grinding"
"C0933653",6,"Trunk of apical segmental artery"
"C1881065",6,"Homogeneity"
"C3825584",6,"Toxicologists"
"C0199168",6,"Medical service"
"C0599855",6,"neurodevelopment"
"C0051494",6,"alternariol monomethyl ether"
"C0002040",6,"Alginates"
"C1883310",6,"One Thousand"
"C0016911",6,"gadolinium"
"C0006069",6,"Leukemia Virus, Bovine"
"C0456586",6,"Calendar year"
"C0638506",6,"myrtenal"
"C1515010",6,"Subcategory"
"C0227428",6,"Structure of anal column"
"C0060317",6,"fiberglass"
"C1706214",6,"Creation"
"C0006469",6,"Butadiene"
"C0204932",6,"Diet education"
"C2698671",6,"Other Toxicity Studies: Mechanistic Studies"
"C4288307",6,"Receptor Overall Status"
"C4054656",6,"Leg Press"
"C0619980",6,"azarole"
"C0453114",6,"Chinese cabbage"
"C1711190",6,"Southeast"
"C0006864",6,"Cannabinoids"
"C0008947",6,"clindamycin"
"C0679209",6,"prerequisite"
"C0020247",6,"Hydrocarbons, Chlorinated"
"C0033488",6,"propolis"
"C3588462",6,"Litura"
"C0206003",6,"Kosovo"
"C2347927",6,"Refrigerated Specimen"
"C1948023",6,"Stimulation (motivation)"
"C0886519",6,"Gene Transfer Techniques"
"C0814829",6,"epidemiological indicators"
"C1709695",6,"Procurement"
"C0627973",6,"mepiquat chloride"
"C0085117",6,"Electrophoresis, Gel, Pulsed-Field"
"C0206069",6,"Protective gloves"
"C0575043",6,"Joint normal"
"C0540806",6,"aclonifen"
"C0442821",6,"Strong"
"C0681493",6,"Graph - visual representation"
"C0661172",6,"clinoptilolite"
"C1704629",6,"Vital Signs Domain"
"C0014057",6,"Japanese Encephalitis"
"C0162772",6,"Reactive Oxygen Species"
"C0005854",6,"Blood - brain barrier anatomy"
"C0043045",6,"Waste Products"
"C0021334",6,"Infectious Bovine Rhinotracheitis"
"C0681784",6,"geographical area"
"C0032529",6,"Genetic Polymorphism"
"C0596439",6,"diene"
"C0206134",6,"Sodium Compounds, Inorganic"
"C0206131",6,"Adipocytes"
"C0086372",6,"Senecio vulgaris (organism)"
"C1167121",6,"DNA replication factor A complex location"
"C0009669",6,"confidentiality"
"C0615769",6,"feral"
"C0066045",6,"metaldehyde"
"C0109943",6,"citrulline malate"
"C0815257",6,"narrative review"
"C0330580",6,"Jatropha curcas"
"C0678586",6,"sensory aroma"
"C0443315",6,"subcutaneous"
"C1263846",6,"Attention deficit hyperactivity disorder"
"C0002690",6,"Amputation Stumps"
"C0028155",6,"Nitrofurans"
"C5227446",6,"mefentrifluconazole"
"C0973452",6,"Kidney Bean (Dietary)"
"C0929301",6,"Mammary gland"
"C4526534",6,"Bendamustine/Bortezomib/Dexamethasone Regimen"
"C0028586",6,"Nucleopolyhedrovirus"
"C0008466",6,"chondroitin sulfates"
"C1513906",6,"National Wilms' Tumor Study Group"
"C0232804",6,"Renal function"
"C0222041",6,"Shell - Animal skin appendage"
"C3714552",6,"Weakness"
"C0682927",6,"secondary alcohols"
"C0317604",6,"Lactobacillus brevis"
"C1511546",6,"Crosslinker"
"C0085979",6,"Cavia"
"C0997292",6,"Schizochytrium"
"C0220794",6,"benzanthracene"
"C0015075",6,"ethylene"
"C1515221",6,"Biological Taxon"
"C3899953",6,"Beck Lethality Scale"
"C0023516",6,"Leukocytes"
"C0556150",6,"docosahexaenoic acid"
"C1849718",6,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE"
"C0036189",6,"Saponins"
"C0684279",6,"Iron Compounds, Unspecified"
"C0142825",6,"sodium citrate"
"C0728866",6,"Drug effect"
"C0997105",6,"Platanus"
"C0184574",6,"Maintenance of immobilizer"
"C0935080",6,"Trunk of posterior segmental artery"
"C0011000",6,"Data Reporting"
"C1123010",6,"Phlebotominae"
"C0700185",6,"Decalcification"
"C1959336",6,"metazachlor"
"C0007016",6,"carbon disulfide"
"C1498682",6,"Ostreid herpesvirus 1"
"C0027366",6,"Country of Namibia"
"C0162731",6,"Scanning Transmission Electron Microscopy Procedures"
"C0311461",6,"Nonessential amino acid"
"C0599779",6,"Animal Model"
"C0330920",6,"Rutaceae"
"C1317574",6,"Note (document)"
"C0028197",6,"Nitrosamines"
"C0440471",6,"Genetic Materials"
"C0446307",6,"Petroselinum crispum"
"C0453142",6,"Sweetcorn"
"C0700385",6,"Dairy Cream"
"C0322494",6,"Sarcophagidae"
"C0023185",6,"Learning"
"C0253007",6,"pentabromodiphenyl ether"
"C0234622",6,"Emmetropia"
"C0043327",6,"Xanthomonas"
"C0039635",6,"tetrachlorodibenzodioxin"
"C0009063",6,"Clostridium perfringens"
"C0011546",6,"emotional dependency"
"C0851341",6,"Infestation"
"C1139730",6,"monitoring systems"
"C1527180",6,"Dominant"
"C0031592",6,"Phosmet"
"C1286298",6,"Position of fetus"
"C0006856",6,"CANE, INCLUDES CANES OF ALL MATERIALS, ADJUSTABLE OR FIXED, WITH TIP"
"C0014963",6,"ethacrynic acid"
"C0058624",6,"docosapentaenoic acid"
"C0317951",6,"Propionibacterium freudenreichii"
"C3178866",6,"Agricultural Inoculants"
"C1006356",6,"Philaenus spumarius"
"C4042916",6,"Genetic Background"
"C0032730",6,"Portuguese population"
"C0018096",6,"Gossypol"
"C0004063",6,"Assault"
"C0024299",6,"Lymphoma"
"C0439742",6,"Scattered"
"C0323356",6,"Bombus <genus>"
"C0000966",6,"acetaldehyde"
"C1259819",6,"zilpaterol"
"C4279988",6,"Vineyards"
"C0996996",6,"Carthamus tinctorius (plant)"
"C0028187",6,"Nitrophenol"
"C0552371",6,"Citation"
"C2936642",6,"Black Sea"
"C0453357",6,"Sauce"
"C0181467",6,"knife"
"C1532253",6,"Sedentary lifestyle"
"C0699680",6,"Metric (substance)"
"C1527077",6,"Peripheral Electronic Nerve Stimulation"
"C0043122",6,"Caribbean Islands"
"C0043572",6,"glucomannan"
"C0333051",6,"shift displacement"
"C0027794",6,"Neural Tube Defects"
"C2239176",6,"Liver carcinoma"
"C0868961",6,"Field crops"
"C2732618",6,"Sessile Serrated Adenoma/Polyp"
"C0038879",6,"Structure of sural nerve"
"C0018220",6,"Gray Matter"
"C0287262",6,"lufenuron"
"C0009170",6,"cocaine"
"C0446228",6,"Asteraceae"
"C0004600",6,"Back"
"C0033023",6,"Prejudice"
"C0016162",6,"Fisheries"
"C1511517",6,"Copper Chelation"
"C0330100",6,"Vine"
"C0336683",6,"Munition"
"C0868995",6,"Pathway Analysis"
"C0681797",6,"paradigm"
"C0015450",6,"Face"
"C0991568",6,"Drops - Drug Form"
"C0022688",6,"Natural Killer Cells"
"C0302820",6,"Carbohydrate Metabolism"
"C0446299",6,"Cress (Food)"
"C0596244",6,"Cancer Risk"
"C0026946",6,"Mycoses"
"C0014996",6,"Ethers"
"C0449249",6,"Growth rate"
"C1006308",6,"Quince (plant)"
"C3889288",6,"Standard Operating Procedure List"
"C0017160",6,"Gastroenteritis"
"C0079866",6,"Mutagenesis Process"
"C0426576",6,"Gastrointestinal symptom"
"C0181427",6,"Jar - device"
"C2936546",6,"Molecular Typing"
"C0019369",6,"Herpesviridae"
"C0022557",6,"Kentucky (geographic area)"
"C0331053",6,"Caraway"
"C0016388",6,"riboflavin 5'-phosphate"
"C1701754",6,"flubendiamide"
"C1706853",6,"Assembly (construction)"
"C0679201",6,"Inference"
"C0333668",6,"Depletion"
"C0022940",6,"Lactobacillus casei"
"C0376327",6,"International Aspects"
"C1721101",6,"Biosynthetic Pathways"
"C0076651",6,"tiamulin"
"C1518493",6,"Nutritional study of macronutrients"
"C0041654",6,"Unconscious Personality Factor"
"C4744961",6,"Marketing Authorization"
"C0459818",6,"pine nut extract"
"C0446263",6,"Dahlia <angiosperm>"
"C0020437",6,"Hypercalcemia"
"C0697064",6,"Coptis"
"C0024809",6,"Marijuana Abuse"
"C1420404",6,"SRM gene"
"C1122282",6,"chromafenozide"
"C0001674",6,"Adsorption (natural process)"
"C0680854",6,"Charitable contribution"
"C0074353",6,"sepiolite"
"C0018504",6,"General hair removal - epilation"
"C1708726",6,"Locus"
"C0080759",6,"2-chloro-1-propanol"
"C2347223",6,"Bubble Gum Flavor"
"C1553635",6,"Maxillary right first molar abutment"
"C0019392",6,"hesperidin"
"C0699794",6,"Rank"
"C1510411",6,"metaplastic cell transformation"
"C0917900",6,"saccharin sodium"
"C1527240",6,"Derivative"
"C0597513",6,"Steroid biosynthesis"
"C0701969",6,"Deccox"
"C0562547",6,"Park (environment)"
"C0035953",6,"Running (physical activity)"
"C0056301",6,"copper sulfate"
"C0000979",6,"Acetates"
"C0325228",6,"Cervus elaphus"
"C0453386",6,"Mayonnaise"
"C0011399",6,"Dental Pulp"
"C0025474",6,"Mesentery"
"C0916169",6,"LEFTY2 protein, human"
"C0046563",6,"2-tert-butylhydroquinone"
"C1173368",6,"Dihydrocapsiate"
"C0392673",6,"Adaptation"
"C1547186",6,"Written - Consent Mode"
"C2001782",6,"tetraconazole"
"C2827738",6,"Interim"
"C1518287",6,"Neurologic Effect"
"C0521924",6,"Semduramicin sodium"
"C0523363",6,"Gliadin antibody measurement"
"C0039763",6,"theobromine"
"C1012097",6,"Echinochloa"
"C1327616",6,"Cell secretion"
"C3899920",6,"Body Weight Gain Time Point Reference"
"C0016479",6,"Food Poisoning"
"C0012498",6,"diosmin"
"C0086983",6,"Silicates"
"C0038663",6,"Suicide attempt"
"C0033522",6,"Prospective Studies"
"C1547120",6,"Room - Patient location type"
"C0522462",6,"Citrus sinensis"
"C0011005",6,"Database Management Systems"
"C1521721",6,"Supportive assistance"
"C0011134",6,"diethyltoluamide"
"C0149777",6,"Abscess of skin AND/OR subcutaneous tissue"
"C4279933",6,"Vaccination Campaign"
"C1708335",6,"Healthy Volunteers"
"C0051522",6,"aluminum sulfate"
"C0175925",6,"Cattle for milk production"
"C4039163",6,"Carbapenem-Resistant Enterobacteriaceae"
"C0330531",6,"Ulmus"
"C0205351",6,"Proportional"
"C0032463",6,"Polycythemia Vera"
"C0040125",6,"Antithyroid Agents"
"C0036023",6,"saccharin"
"C0005884",6,"Body Burden"
"C0077410",6,"troxerutin"
"C0681067",6,"international trade"
"C3494254",6,"Wastewater"
"C1835664",6,"TYLOSIS WITH ESOPHAGEAL CANCER"
"C0059438",6,"epigallocatechin gallate"
"C0024744",6,"Mannose-6-Phosphate Isomerase"
"C0151526",6,"Premature Birth"
"C1627358",6,"Refractive surgery enhancement"
"C2752975",6,"oral incubation"
"C0029254",6,"Organophosphorus Compounds"
"C0085498",6,"Gram-Positive Rods (bacteria)"
"C0431887",6,"Hitch-hiker thumb"
"C0237096",6,"residence"
"C0229792",6,"Lymph node of mesentery"
"C1456498",6,"Attended (qualifier value)"
"C0619060",6,"tara gum"
"C1158907",6,"phosphorus utilization"
"C2973478",6,"N'-(2-chloro-4-fluoro-5-(3-methyl-2,6-dioxo-4(trifluoromethyl)-3,6-dihydro-1(2H)-pyrimidinyl)benzoyl)-N-isopropyl-N-methylsulfamide"
"C4042823",6,"Animals, Exotic"
"C1113707",6,"dimethicone"
"C0237506",6,"Chance"
"C5204628",6,"Prevalent"
"C3898777",6,"Important"
"C2987071",6,"Stability Duration"
"C0006494",6,"Butter"
"C0314874",6,"Bacillus pumilus"
"C3258257",6,"Total population"
"C1212686",6,"Chrysoperla carnea"
"C0521108",6,"Recovering from"
"C0913544",6,"methoxyfenozide"
"C1514743",6,"Reader of medical images"
"C0442045",6,"Visceral"
"C0597677",6,"water environment"
"C0053199",6,"benzo(b)fluoranthene"
"C0052799",6,"Carmoisine A"
"C0040712",5,"Language Translations"
"C0679688",5,"Protective Factors"
"C1514989",5,"Strenuous Exercise"
"C0011064",5,"deanol"
"C1524075",5,"chain of objects"
"C0521049",5,"Conidia"
"C1706942",5,"Binary"
"C0043129",5,"Western Europe"
"C0009247",5,"Cohort Studies"
"C0014070",5,"Encephalomyelitis"
"C0175921",5,"Catalyst"
"C0962432",5,"threonate"
"C0016262",5,"Flowcharts (Computer)"
"C1708971",5,"Medical Product Intent of Use"
"C0557668",5,"Landing"
"C0445237",5,"Rotational"
"C0061182",5,"gellan gum (low acyl)"
"C0150105",5,"Random Sampling"
"C0887933",5,"Fictional Works"
"C0035028",5,"Relaxation"
"C1707144",5,"CPU (central processing unit of computer system)"
"C0937891",5,"microcrystalline wax"
"C0040421",5,"Palatine Tonsil"
"C3669686",5,"Turkey for meat production"
"C1553423",5,"respond to (CommunicationFunctionType)"
"C2700230",5,"Gall"
"C0006995",5,"Carbofuran"
"C1709632",5,"Precondition"
"C0542330",5,"Joint mobilization"
"C2348675",5,"Fingertip Dosing Unit"
"C0850310",5,"Possessed"
"C1135957",5,"Narration"
"C0022237",5,"isopropyl alcohol"
"C0330209",5,"Magnoliopsida"
"C1513040",5,"Measurable"
"C0057946",5,"diethylene glycol"
"C0026237",5,"Mitochondria"
"C1552652",5,"Parameterized Data Type - Set"
"C0181090",5,"Professional guide"
"C0007663",5,"Censuses"
"C0040602",5,"tragacanth"
"C0032831",5,"potassium iodide"
"C0018520",5,"Halitosis"
"C0004002",5,"Aspartate Transaminase"
"C0337049",5,"Lake (environment)"
"C0440287",5,"Brazil nut (substance)"
"C0030567",5,"Parkinson Disease"
"C0162751",5,"Ginger (dietary)"
"C0016498",5,"Food, Fortified"
"C0032852",5,"Poultry Products"
"C0039882",5,"Thiocarbamates"
"C1138843",5,"Fennel - dietary"
"C0596442",5,"dietary constituent"
"C0022086",5,"Iron Chelating Agents"
"C0038774",5,"sulfur"
"C0039259",5,"Tail"
"C0030646",5,"Patch Tests"
"C0027365",5,"Name"
"C0600192",5,"Extranets"
"C0677666",5,"soy protein isolate"
"C0668624",5,"AKT1 protein, human"
"C0015491",5,"factor IX"
"C0019099",5,"Hemorrhagic Fever, Crimean"
"C0003618",5,"Desire for food"
"C0243264",5,"hydroxytyrosol"
"C3263722",5,"Traumatic AND/OR non-traumatic injury"
"C4505064",5,"Models, Spatial Interaction"
"C0206351",5,"Tomato spotted wilt virus"
"C0577749",5,"Phytochemicals"
"C3641081",5,"Anaerobic"
"C1444783",5,"Instability"
"C4289767",5,"Colonization"
"C0151908",5,"Dry skin"
"C0032665",5,"Population Density"
"C0008377",5,"cholesterol"
"C2700387",5,"Convergence (action)"
"C1149816",5,"3,4-dihydrocoumarin hydrolase activity"
"C0950546",5,"Polyolefin"
"C0260281",5,"Medical technologist"
"C0322859",5,"Aedes aegypti"
"C0036861",5,"Sewage"
"C0061751",5,"glycyrrhizic acid"
"C1253959",5,"Branch of"
"C0240919",5,"Rural"
"C0600604",5,"Outsourcing"
"C0057165",5,"dazomet"
"C0025746",5,"methylene blue"
"C0009402",5,"Colorectal Carcinoma"
"C1539685",5,"RPRM gene"
"C0064990",5,"calcium oxide"
"C4075704",5,"Optimization of medication"
"C0009622",5,"Computers"
"C0872318",5,"Liquid Chromatography Mass Spectrometry"
"C1518029",5,"Low Prevalence"
"C4054949",5,"Floor Cleaning Agent"
"C5197724",5,"Pork Meat"
"C1914528",5,"Titanus"
"C0920563",5,"Insulin Sensitivity"
"C0449982",5,"Type of restoration"
"C0077089",5,"triethanolamine"
"C0032986",5,"Pregnancy, Animal"
"C0054889",5,"cyclophosphamide/doxorubicin/vincristine protocol"
"C0597522",5,"sterol ester"
"C5231030",5,"Special dietary food"
"C0003798",5,"Armenia"
"C1849235",5,"Short Stature-Obesity Syndrome"
"C1656494",5,"sodium diacetate"
"C0317593",5,"Lactobacillus salivarius"
"C1706311",5,"Junction Device"
"C0018681",5,"Headache"
"C4724792",5,"paprika extract"
"C0871117",5,"Preconditioning"
"C1961136",5,"Excellent (qualifier value)"
"C1337222",5,"Watermelon Flavor"
"C0853298",5,"blood cholesterol normal"
"C0016382",5,"Flushing"
"C0015306",5,"Hereditary Multiple Exostoses"
"C0378436",5,"clofentezine"
"C1097856",5,"chlorfenapyr"
"C3854019",5,"gentamicin"
"C0557745",5,"Natural environment"
"C0150323",5,"Risk identification"
"C0424575",5,"General health"
"C1516606",5,"Clinical Data"
"C1550719",5,"delimiter - EntityNamePartType"
"C3891959",5,"Isoquercetin"
"C1420403",5,"SRL gene"
"C0001690",5,"Advertising (activity)"
"C0017178",5,"Gastrointestinal Diseases"
"C0238646",5,"ANIMAL EXPOSURE"
"C0007806",5,"Cerebrospinal Fluid"
"C0054616",5,"octanoic acid"
"C0041701",5,"United Nations"
"C0038947",5,"Surrogate Mothers"
"C0069362",5,"octyl gallate"
"C0064595",5,"lacto-N-neotetraose"
"C0282221",5,"loperamide hydrochloride"
"C0268596",5,"Multiple Acyl Coenzyme A Dehydrogenase Deficiency"
"C0018799",5,"Heart Diseases"
"C0242627",5,"Spodoptera"
"C0376537",5,"Evidence-Based Medicine"
"C1568433",5,"PTPRN protein, human"
"C0206442",5,"Zinc Compounds, Inorganic"
"C0056849",5,"cypermethrin"
"C0002508",5,"Amines"
"C0027757",5,"Nerve Tissue"
"C0071780",5,"potassium sulfate"
"C0242207",5,"Theobroma"
"C0150768",5,"Shopping (activity)"
"C1456647",5,"Childhood Immunization"
"C0406185",5,"Turf Toe"
"C0022951",5,"Lactose Intolerance"
"C0206374",5,"Manganese Compounds"
"C2986419",5,"Good Clinical Practice"
"C0870373",5,"credibility"
"C1690490",5,"Zoonotic bacteria"
"C0071649",5,"polyphenols"
"C0578671",5,"Does move"
"C0035693",5,"RNA, Double-Stranded"
"C3858752",5,"Data Mapping"
"C0035918",5,"Rubber"
"C0067870",5,"n-butyl acrylate"
"C0059374",5,"enrofloxacin"
"C1548958",5,"Sequential - Sequence/Results Flag"
"C0282639",5,"HT29 Cells"
"C0029410",5,"Osteoarthritis of hip"
"C0018609",5,"Hartnup Disease"
"C0445438",5,"Bakeri"
"C4277576",5,"Polychlorinated Dibenzodioxins"
"C1705214",5,"Laboratory Data Domain"
"C1947930",5,"Cleaning (activity)"
"C1009236",5,"Pythium oligandrum"
"C0205128",5,"Vertical"
"C1709324",5,"Operating System"
"C1439329",5,"CBS gene"
"C0870444",5,"doubt"
"C1817756",5,"Immune System Processes"
"C2976537",5,"tepraloxydim"
"C0029923",5,"ovalbumin"
"C0697238",5,"Thymus vulgaris"
"C0562518",5,"Village environment"
"C0016849",5,"Furaldehyde"
"C1708949",5,"Maximum Likelihood Estimation"
"C0016952",5,"Galactosemias"
"C1511884",5,"Diagnostic Specificity"
"C0085391",5,"Reassortant Viruses"
"C0887929",5,"Unpublished Work"
"C0009653",5,"Condoms, Male"
"C0020846",5,"Immunoglobulin E"
"C0205319",5,"Manifest"
"C0002525",5,"Amino Acids, Essential"
"C0118823",5,"Gantrez"
"C1947946",5,"Aim (idea)"
"C1571886",5,"Entity Name Part Qualifier - professional"
"C0020315",5,"Hydroxides"
"C0016979",5,"gallic acid"
"C3849619",5,"rebaudioside M"
"C4763477",5,"Combustion"
"C0332490",5,"Round shape"
"C4319558",5,"200"
"C0003030",5,"Anhydrides"
"C0054801",5,"carminic acid"
"C0430838",5,"Quantitative sensory test"
"C0242228",5,"Protection, Environmental"
"C0586739",5,"Ability to read"
"C0028953",5,"Oligonucleotides"
"C0002268",5,"alpha-D-galactosidase enzyme"
"C1260969",5,"Ring device"
"C1527144",5,"Therapeutic Effect"
"C3494349",5,"Epidemiologic Surveillance"
"C1881693",5,"Medical Device Incompatibility Problem"
"C3900081",5,"Adversity"
"C1704322",5,"Orientation (spatial)"
"C1704972",5,"Genomic Orientation"
"C0439124",5,"Upper case Roman letter Z"
"C0005517",5,"Biological Monitoring"
"C0182400",5,"Probes"
"C0556643",5,"radiation absorbed dose"
"C0065632",5,"mancozeb"
"C0077524",5,"turmeric extract"
"C0237750",5,"Social Norms"
"C0016075",5,"fieldwork"
"C0038891",5,"Chemical Surfactants"
"C0050450",5,"acetochlor"
"C0023418",5,"leukemia"
"C0010678",5,"Cysticercosis"
"C1553903",5,"regulatory requirement"
"C0027303",5,"NADP"
"C0016513",5,"Foot Rot"
"C5202798",5,"Fractional Iron Absorption"
"C1518938",5,"Peer-Reviewed Scientific Project"
"C0005963",5,"Bone Mineral Content"
"C0039185",5,"T-2 Toxin"
"C2697833",5,"ANOS1 wt Allele"
"C0014279",5,"Engineering"
"C3658297",5,"Nutrition Guidelines"
"C0233927",5,"Sucking"
"C0443281",5,"Postnatal"
"C0205235",5,"Discriminate"
"C1064922",5,"Lonicera caerulea"
"C0522224",5,"Paralysed"
"C1744526",5,"Cryptosporidium"
"C0043015",5,"Country of Wales"
"C0024361",5,"Lysophospholipase"
"C0013030",5,"dopamine"
"C0042791",5,"Vision Disparity"
"C0020838",5,"Secretory Immunoglobulin A"
"C0039152",5,"Systems Analysis"
"C0072180",5,"propineb"
"C1519355",5,"Slice"
"C0007335",5,"Manihot esculenta"
"C0006863",5,"cannabidiol"
"C0001795",5,"Aged, 80 and over"
"C1537461",5,"KIAA1109 gene"
"C0006521",5,"Butyrates"
"C0242656",5,"Disease Progression"
"C0072036",5,"prochloraz"
"C4042873",5,"Youth Sports"
"C1337234",5,"levocarnitine tartrate"
"C1335222",5,"GDF15 gene"
"C2934527",5,"fluoxastrobin"
"C0052477",5,"ascorbyl monostearate"
"C0026343",5,"Models, Genetic"
"C0024204",5,"lymph nodes"
"C4080123",5,"benzovindiflupyr"
"C0633231",5,"S100A6 protein, human"
"C1153489",5,"water channel activity"
"C0032086",5,"Phytotoxin"
"C0230613",5,"Zonula Adherens"
"C0951233",5,"cetrimonium bromide"
"C0205884",5,"Perchlorates"
"C0031775",5,"Phrenology"
"C0061890",5,"Green S"
"C1521941",5,"prescription document"
"C0012431",5,"Dimethylnitrosamine"
"C1417835",5,"NR3C2 gene"
"C2604023",5,"myrtenol"
"C0009426",5,"Combat Disorders"
"C0446248",5,"Chenopodiaceae"
"C3273257",5,"Neurological Development Terminology"
"C0018464",5,"Behaviorial Habits"
"C3492056",5,"fluensulfone"
"C0021641",5,"Insulin"
"C0014003",5,"Employment"
"C5206108",5,"International Prognostic Index Risk Group"
"C0009413",5,"Colostrum"
"C0282641",5,"Transgenes"
"C0280606",5,"metabolic abnormality assessment"
"C0063371",5,"enilconazole"
"C0003467",5,"Anxiety"
"C0015180",5,"europium"
"C4722618",5,"ME-401"
"C0034325",5,"Pyrroles"
"C0005380",5,"Bifidobacterium"
"C1443871",5,"Personal protective equipment"
"C0040710",5,"Translating"
"C1705403",5,"GRK2 wt Allele"
"C1548394",5,"delete - HL7UpdateMode"
"C0948429",5,"Diuretic Effect"
